ep_id,title,season,ep_num,air_date,description,imdb_rate,show_id
11061846,"First Case, Second Base",3,5,21 Oct 2019,Dr. Andrews questions whether Shaun is really ready for his first surgery; Dr. Brown and Dr. Reznick have a patient whose diagnosis has them doubting his story.,8.0,6470478
10810120,45-Degree Angle,3,6,04 Nov 2019,"While performing his first solo surgery, Dr. Shaun Murphy alienates a nurse, which puts his residency in jeopardy. Also, Dr. Neil Melendez disagrees with Dr. Audrey Lim on a risky surgery, and Dr. Claire Brown spirals into self-destructive behaviors, causing negative ramifications in the workplace.",7.6,6470478
11199364,SFAD,3,7,11 Nov 2019,"Dr. Shaun Murphy's unique ability to relate to a patient isolated by an immune deficiency yields an unexpected result. Meanwhile, Dr. Claire Brown, Dr. Morgan Reznick, and Dr. Marcus Andrews treat a 12-year-old patient who is about to become blind, and tension builds between Dr. Neil Melendez and Dr. Audrey Lim.—Josh",8.1,6470478
11149240,Moonshot,3,8,18 Nov 2019,"Carly's attempts at increasing her intimacy with Shaun are becoming more of a frustration than either of them expected. Meanwhile, Lim and Melendez struggle in their relationship as they work to separate their work from their personal life.—Crowley93",7.8,6470478
11244584,Incomplete,3,9,25 Nov 2019,Shaun is ready for the next step in his relationship with Carly. A young woman must decide on a life saving procedure that might destroy her marriage.,7.6,6470478
11089196,Friends and Family,3,10,02 Dec 2019,Shaun visits his father on his deathbed and the reunion's results are unexpected. Claire addresses her grief. An NFL player needs treatment.,8.7,6470478
11268752,Fractured,3,11,13 Jan 2020,Shaun opens up with Aaron about his feelings towards Lea.,7.8,6470478
11376716,Mutations,3,12,20 Jan 2020,"Shaun, Morgan, and Audrey treat a 25-yo runner with severe swelling, Carly determines a cause and joins the case. Meanwhile, Alex, Claire, and Neil treat two 16-yo cancer patients who are dating. Shaun and Carly also work on intimacy.",8.0,6470478
11565446,Sex and Death,3,13,27 Jan 2020,A terminal patient is determined to live life to the fullest in his final months. Dr. Reznik must confront her relationship with her mother when she asks Dr. Glassman for a third opinion.,7.6,6470478
11317188,Influence,3,14,10 Feb 2020,"After Shaun treats a famous patient, he deals with unwanted attention. Carly's efforts to separate Shaun from Lea are challenged.",7.6,6470478
11689722,Unsaid,3,15,17 Feb 2020,"Despite everyone else's doubts, Shaun is hopeful that Carly is truly fine with his friendship with Lea. Meanwhile, the team treats a young boy-born without a fully formed trachea and unable to speak-who may be a good candidate for an experimental procedure.",7.9,6470478
11689730,Autopsy,3,16,24 Feb 2020,"Dr. Murphy becomes obsessed with performing an autopsy on a Jane Doe, which challenges his relationships at the hospital; a male college student has a mysterious split personality disorder.",8.2,6470478
11718904,Fixation,3,17,02 Mar 2020,"A patient with a mysterious and undiagnosed illness that has baffled other doctors for years forces Dr. Shaun Murphy and the team to take some big risks. Meanwhile, Dr. Claire Brown and Dr. Neil Melendez continue to cautiously navigate their feelings for each other as colleagues and friends",7.6,6470478
11718914,Heartbreak,3,18,09 Mar 2020,"Dr. Claire Browne and Dr. Shaun Murphy treat a patient with a rare form of dwarfism. Meanwhile, Dr. Morgan Reznick, Dr. Audrey Lim and Dr. Alex Park treat a young man who had both arms torn off in a previous farming accident; and Shaun reacts to an emotional situation.",8.1,6470478
11914288,Hurt,3,19,23 Mar 2020,"In the first episode of the two-part Season 3 finale, St. Bonaventure Hospital is on high alert after a massive earthquake hits San Jose.",8.6,6470478
11914308,I Love You,3,20,30 Mar 2020,Doctors work against time and their own personal safety to save the lives of those around them.,8.7,6470478
12025954,"Frontline, Part 1",4,1,02 Nov 2020,Lea and Shaun's new relationship will become tested. Park gets ready to move back to Phoenix. Morgan puts herself and several members of the staff in danger. Claire continues to work through her grief from the death of Melendez.,7.3,6470478
13351010,"Frontline, Part 2",4,2,09 Nov 2020,Shaun has a hard time balancing his fears and concerns about potentially jeopardizing Lea's health and wanting to be with the woman he loves. Claire looks for a way to grieve Melendez's death. Park and Mia discuss their future together.,7.3,6470478
13252322,Newbies,4,3,16 Nov 2020,"Lim tasks Shaun,Claire, and Park with deciding who from among the residency applicants will be hired. The process causes problems for Shaun and Leah. And one of the applicants insults one of Andrews' patients over the operation shes opted to have. Morgan still doesn't feel satisfied being an internist.—Rcs0411@yahoo.com",7.0,6470478
13415870,Not the Same,4,4,23 Nov 2020,"Morgan and Shaun's pregnant patient with twins has pain, forcing the doctors to grapple with a decision no one wants to make; Shaun asks Lea to move back in despite her reservations.",7.4,6470478
13475720,Fault,4,5,30 Nov 2020,Shaun questions his decision to give the new residents autonomy when one of his intern's misdiagnosis of a patient has dire consequences. Morgan and Park bond over failed relationships.,7.6,6470478
13498152,Lim,4,6,11 Jan 2021,Chief of Surgery Dr. Audrey Lim struggles to cope with the residual emotional trauma of COVID-19.,7.4,6470478
13760916,The Uncertainty Principle,4,7,18 Jan 2021,Dr. Morgan Reznick discovers her patient's wealth and obsession with extending his life is a dangerous mix that could end up costing more than he can afford.,7.4,6470478
13801958,Parenting,4,8,25 Jan 2021,The team treats a teenage gymnast who experiences complications from her intensive training. Shaun meets Lea's parents for the first time.,7.7,6470478
13945416,Irresponsible Salad Bar Practices,4,9,15 Feb 2021,"Lim is challenged by the unique circumstances surrounding a pregnant patient with an aggressive tumor; after misdiagnosing a patient, Claire makes a disconcerting discovery about certain practices at the hospital.",5.2,6470478
13998324,Decrypt,4,10,22 Feb 2021,"When the hospital is hit with a cyber attack threatening to shut down life-saving machines, Lea rises to the challenge and looks to outsmart the hackers to prove herself.",7.4,6470478
14048616,We're All Crazy Sometimes,4,11,08 Mar 2021,"After bringing in an incredibly unique and complicated spinal surgery, Dr. Aaron Glassman challenges the residents for an opportunity to join him in the operating room. Meanwhile, Shaun and Morgan disagree on how to treat a comatose patient with a cancerous tumor.",8.0,6470478
14202588,Teeny Blue Eyes,4,12,22 Mar 2021,"When a renowned surgeon comes to St. Bonaventure for treatment, the team's enthusiasm is quickly overshadowed by the doctor's behavior. After studying his case, Dr. Shaun Murphy sees a pattern he recognizes. Meanwhile, Shaun and Lea are forced to make a life-changing decision that will alter the course of their relationship.—judisa-74560",8.0,6470478
14223286,Spilled Milk,4,13,29 Mar 2021,"Claire is blindsided when her absentee father shows up at her door. Meanwhile Shaun feels disconnected with Lea, causes tension in their relationship.",7.3,6470478
14402896,Gender Reveal,4,14,19 Apr 2021,"After finding out the gender of their unborn child, Lea's enthusiasm prompts Shaun to make an effort to be a more supportive partner. Meanwhile, the team treats a navy pilot whose previous doctor's misdiagnosis compromises her chances at a full recovery.",7.4,6470478
14420834,Waiting,4,15,26 Apr 2021,"After a political protest turns violent, the team races to save two young gunshot victims.",7.7,6470478
14512260,Dr. Ted,4,16,10 May 2021,"Shaun struggles with his role as Lea's partner after complications arise with the pregnancy and his instincts as a medical professional kick in. Meanwhile, Dr. Park, Dr. Andrews and Asher disagree on how to address an elderly patient's wishes.",8.1,6470478
14551960,Letting Go,4,17,17 May 2021,Dr. Claire Brown and the team must face hard truths about what lines they are willing to cross when one of Claire's idols becomes her patient.,7.7,6470478
14597068,Forgive or Forget,4,18,24 May 2021,"Shaun and Lea go on a camping trip to distract themselves from their grief over their miscarriage. Meanwhile, Morgan and Park argue about the best course of treatment for their patient.",7.3,6470478
14597070,Venga,4,19,31 May 2021,"During part one of the two-part season finale, the St. Bonaventure team travels to Guatemala on a surgical mission to help patients at a rural hospital. Once there, the team faces a small community that is in desperate need of their help but are assigned the daunting task of identifying who they can help most. And while Shaun seems to be thriving in Guatemala, Lea is still struggling with the loss of her baby.",7.9,6470478
14597076,Vamos,4,20,07 Jun 2021,"Dr. Shaun Murphy must perform a risky surgery on a patient without electricity when the power suddenly goes out at the hospital in Guatemala. Additionally, Dr. Lim and Dr. Mateo Rendón Osma's relationship deepens as they overcome difficulties during their surgery.",8.3,6470478
14578730,New Beginnings,5,1,27 Sep 2021,"Shaun and Lea's upcoming engagement party has everyone in a festive mood after their return from Guatemala. Meanwhile, a young single mother learns her son may have contracted his cancer from a surprising source, and Mateo finds out if his previous issues in America will be resolved.",7.6,6470478
15444554,Piece of Cake,5,2,04 Oct 2021,"Dr. Shaun Murphy and the team race to save a pregnant woman's baby and find her current situation as a convicted felon complicates it even more than they realize. Meanwhile, the hospital takes on some unexpected changes that the staff are not prepared for.",7.5,6470478
15500740,Measure of Intelligence,5,3,11 Oct 2021,"Shaun confronts Salen about the many changes she has implemented since coming on at St. Bonaventure, and Glassman is forced to accept his new role at the hospital.",7.5,6470478
15589012,Rationality,5,4,25 Oct 2021,"Dr. Shaun Murphy and the team treat a young girl whose father's personal research complicates their treatment plans. Meanwhile, Dr. Park, Dr. Reznick and Dr. Lim's patient refuses a life-saving lung transplant despite having a family donor.",7.8,6470478
15717144,Crazytown,5,5,01 Nov 2021,"Dr. Park and Dr. Murphy treat an elderly Asian man brought to St. Bonaventure by his daughter after being the victim of a hate crime. In addition, Lea goes behind Shaun's back to help raise his negative patient satisfaction scores.",7.4,6470478
15739682,One Heart,5,6,15 Nov 2021,"Dr. Shaun Murphy and Dr. Alex Park must grapple with a life-and-death decision and decide between saving one patient over another. Meanwhile, Dr. Morgan Reznick goes a little too far in her attempt to win Salen's favor.",7.8,6470478
15921160,Expired,5,7,22 Nov 2021,"After visiting a possible wedding venue, Shaun and Lea happen upon a terrible car accident and discover Alma, a young pregnant mother who has been badly injured and needs immediate medical attention. Back at St. Bonaventure, Alma's condition worsens, and Shaun and Drs. Lim and Jordan are forced to deliver the baby prematurely. Meanwhile, Dr. Glassman is apprehensive when a figure from his past reaches out for help.",8.9,6470478
